product_id,product_name,catergory,original_price,actual_price,discounted_price,price_tier,rating,rating_count,total_ratings,is_discounted,rating_category,user_id,review_id,review_content,review_word_count
B078V8R9BS,Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$1,658.21 "," $1,111.00 ", $749.00 ,Midrange,4.2,,0,Yes,Postive,"ll,Vishal,Sheeba jayaraj,Anil,Amazon Customer,Ajeet,Sachin P S,Aarshay",,,627
B08GSQXLJ2,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","$17,333.33 "," $10,400.00 "," $6,199.00 ",Premium,4.1,,0,Yes,Postive,"Ocean,JD,SHIVAM SINGH,Kunal b.,Amazon Customer,Vivek Raj,Ishan s.,Tanoj",,,1751
B01M5B0TPW,Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,"$3,410.96 "," $2,490.00 "," $1,819.00 ",Premium,4.4,,0,Yes,Postive,"hufriya kavarana,Manjula,Jood G.M. Jerry,Dhrunesh P.,sahil verma,Minni Shikha,Rohit Kumar Rawat,Anushree Tapadar",,,1512
B082KVTRW8,KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$3,015.87 "," $1,900.00 "," $1,199.00 ",Midrange,4,,0,Yes,Postive,"Madhuri Khanolkar,Chandan,Viveka Nand Verma,Praveen kumar,Jeetu kumar,Istkar Ali,Shubham,Shashi",,,267
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$12,105.77 "," $6,295.00 "," $3,249.00 ",Premium,3.8,,0,Yes,Negative,"Amazon Customer,Priyanka Shaw,manish agrahari,RAMKISAN,Mahammad Mostafa Madani,akash Gupta,Nikhil,surendra Kumar",,,538
B07H3WDC4X,"Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying 400 W (Blue, Pink)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"$2,854.29 ", $999.00 , $349.00 ,Midrange,4,,0,Yes,Postive,"Atharva kambale,Ashitosh,thegoofyblock,rajan,tej@,Venkat Sai,Rubina,Mahesh",,,1581
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","$2,740.32 "," $1,699.00 "," $1,049.00 ",Midrange,3.1,,0,Yes,Negative,"Kulsoom Hussain,Hanamant Waddar,Raju Pandey,Akash sachan,Mohamed Jarjees Ali,Radheshyam Tripathy,Satheesh,Kunal govindbhai dhedhi",,,841
B083P71WKK,"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty – Chef-Mate KS 40",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,"$2,830.19 "," $1,500.00 ", $799.00 ,Midrange,4.3,,0,Yes,Postive,"SELVA velayutham,Mohamed Khalidh,Ayush,Hemal.S,Chaitanya Kumar,Sunny,Ravi Teja,Amazon Customer",,,542
B097R4D42G,"Bajaj New Shakti Neo 10L Vertical Storage Water Heater (Geyser 10 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","$18,557.69 "," $9,650.00 "," $4,999.00 ",Premium,4.2,,0,Yes,Postive,"alok tripathi,Aakash,Pankaj,Debjyoti Singha Roy,Vineet singh,Anilkumar J,Nimeshchandra S. Patel,Meiyarasan",,,1286
B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$16,045.45 "," $10,590.00 "," $6,999.00 ",Premium,4.4,,0,Yes,Postive,"ZenGirl,Athulya,Shrinivas C.,Sinduja,Bibek Narayan Mantry,Puneet Khanna,Neeraj,,Amazon Customer",,,7531
B0949FPSFY,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,"$4,997.50 "," $1,999.00 ", $799.00 ,Midrange,4.1,,0,Yes,Postive,"Prashant,Shailesh Rege,Robert,Amazon Customer,Tauheed Ahmed,Raj,ANISH,Kumar Raunak",,,1869
B08F47T4X5,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,$89.00 , $89.00 , $89.00 ,Budget,4.2,,0,No,Postive,"Prathiba R,Aishwarya,Jeevan Raj,Madhur,Vimal thapa,Komal Mathur,Babu govindan,Amazon Customer",,,641
B01M0505SJ,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans","$4,437.50 "," $2,485.00 "," $1,400.00 ",Premium,4.1,,0,Yes,Postive,"Md amzad khan,Manisha,Rajesh Jadhav,Amazon Customer,Yash Jha,Dinesh,Rajesh Yadav,gaurav shrivastava",,,513
B08D6RCM3Q,"PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,"$2,305.13 ", $899.00 , $355.00 ,Midrange,4.1,,0,Yes,Postive,"Ananya,Pooja Raj Gor,Shrishti,Ashish Wakte,JOHNNY,Priyanka kaneri,sharmila cynthus,Zuffila",,,508
B009P2LITG,"Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater (White, ISI Approved)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$4,968.18 "," $3,279.00 "," $2,169.00 ",Premium,4.1,,0,Yes,Postive,"Sathish Kumar,Babu v.,Shankar kumar,Amazon Customer,Hrishichand P.,Amazon Customer,Ruma Das,Md. RIpan",,,570
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums","$5,133.78 "," $3,799.00 "," $2,799.00 ",Premium,3.9,,0,Yes,Negative,"vaneesha,Priyabrata Mallick,Parag Kane,Prabaljit Sarkar,Sindhu TN,Krishnendu,JENISH B SAVALIYA,Abhishek Patil",,,893
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$1,734.72 "," $1,249.00 ", $899.00 ,Midrange,3.9,,0,Yes,Negative,"Robin,Manish Kumar singh,MIR AMIR,Shobana Siva,Lekha Shivashanker,Shishir mishra,Parthiban R,kiran",,,636
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters","$10,000.00 "," $5,000.00 "," $2,499.00 ",Premium,3.8,,0,Yes,Negative,"SURAJ VERMA,VRK,Anil Bisht,ajeet,Harsh Mehta,Arun G.,Abhishek Gupta,Rajesh K G",,,1150
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","$14,895.92 "," $7,299.00 "," $3,599.00 ",Premium,4,,0,Yes,Postive,"Vicky sahu,Abhay Patil,Sanu mahato,Shekh Mohsin,Lalthakunga,Saad,Kiran K.,shohrav",,,779
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",$781.25 , $625.00 , $499.00 ,Midrange,4.2,,0,Yes,Postive,"Deepak Kumar,Abhishesh pandey,MD ZAHID RAZA,Prathiba R,Siddharth patel,Amit Kumar Roy,Devi,Vinod",,,272
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods","$1,593.75 "," $1,020.00 ", $653.00 ,Midrange,4.1,,0,Yes,Postive,"Vivek Koushik,Dilavar DN,soumya,Prosenjit Dutta,Ravi shankar,Ranvir Singh,Ravinder singh,mohit yadav",,,471
B09VKWGZD7,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners","$16,962.26 "," $8,990.00 "," $4,789.00 ",Premium,4.3,,0,Yes,Postive,"Vikas Singh,Muhamed sufyan,Amazon Customer,Ankit,Nong,shraddha shetty,Raveendran,pallavi",,,1475
B009P2LK80,"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters","$1,905.81 "," $1,639.00 "," $1,409.00 ",Midrange,3.7,,0,Yes,Negative,"Samrat Singh,Raushan Kumar singh,Hassan Siddique,smita 123,Rahul Singh,Kushal,Himanshu,Hetal D.",,,1761
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"$1,070.24 ", $899.00 , $753.00 ,Midrange,4.2,,0,Yes,Postive,"Monika kochhar,Mr.,Amazon Customer,Amazon Customer,Sukhwinder Singh Arora,Pooja jain,Aman sharma,N.Nasrullah",,,333
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"$4,134.48 "," $1,199.00 ", $353.00 ,Midrange,4.3,,0,Yes,Postive,"Sneha W.,M DHANAMJAYAN,JATIN,Vara prasad,Zaki,latheef,Laxmi,Sandesh kumar",,,764
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,"$3,274.14 "," $1,899.00 "," $1,099.00 ",Midrange,4.3,,0,Yes,Postive,"Aditi,Minnaz Rehman,Sourabh Karambelkar,Dhruv Taneja,AJAY JAYAKUMAR,Noorendra Singh,Amazon Customer,Siddhesh Garud",,,928
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,"$15,256.58 "," $11,595.00 "," $8,799.00 ",Premium,4.4,,0,Yes,Postive,"Balaji,Parag Parashar,N Kishore,Ritesh Babbar,Gurpreet Gill,SD,Avengers,Dr.Rajeshbabu.V.V",,,930
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$2,272.73 "," $1,750.00 "," $1,345.00 ",Midrange,3.8,,0,Yes,Negative,"Raunak Kumar,Shubham oli,Paresh Ahire,Suryansh Tiwari,Kumar,Anbalagan,Preeti,santosh",,,442
B071VNHMX2,Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,"$2,095.00 "," $2,095.00 "," $2,095.00 ",Premium,4.5,,0,No,Postive,"Joydeep Bhattacharjee,Harsha,Arun,Monotosh Saha,Saurabh jain,varun sharma,Tuku Roy,M L Sharma",,,771
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$3,538.46 "," $2,300.00 "," $1,498.00 ",Premium,3.8,,0,Yes,Negative,"ARCHANA SINGH,Devendra Singh,Sanjit Guruaribam,Ram Gopal Pareek,SAROJ KUMAR,Balbirsinghpathania,SHAILAJA,Vikas singh",,,744
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors","$4,040.54 "," $2,990.00 "," $2,199.00 ",Premium,3.8,,0,Yes,Negative,"Bala J,Devasish,PRASAD BONTHU,Mukesh Kumar Maurya,Gagan G,....,AK D.,nagaraju",,,7566
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$4,994.19 "," $4,295.00 "," $3,699.00 ",Premium,4.1,,0,Yes,Postive,"TK Saha,Rajappa Thimmaiah,Ritesh kasture,J P Atre,Amazon Customer,Yash Gaikwad,Rafi,Raman",,,733
B08VGFX2B6,"Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,$223.60 , $199.00 , $177.00 ,Budget,4.1,,0,Yes,Postive,"niket,Priyasree,Ashwani Agarwal,utkarsh,rajani 2406,Mazrudeen,arun kumar,Amazon Customer",,,697
B09GYBZPHF,"Lifelong LLMG93 500 Watt Duos Mixer Grinder, 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body, Stainless Steel Blades, 3 Speed Options with Whip (1 Year Warranty, Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$5,432.61 "," $2,499.00 "," $1,149.00 ",Premium,3.8,,0,Yes,Negative,"ruhi a.,Kashish Vardhan,shankar majumdar,Amazon Customer,Suman,T BHOGESHWARA RUPANAGUDI,sekh,Irfan Shaikh",,,613
B0B4KPCBSH,IKEA Frother for Milk,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders","$1,018.37 ", $499.00 , $244.00 ,Budget,3.3,,0,Yes,Negative,"Rohit,Panchami Menon,swati singh,Siddhi shukla,Amit Tibrewal,somya vishnoi,Seema R.,ashvin",,,999
B09CGLY5CX,"Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (?ACGRH- INSTACOMFORT)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$2,926.83 "," $2,400.00 "," $1,959.00 ",Premium,4,,0,Yes,Postive,"NARENDRA A.,Utsha Datta,Uma,smsn,Abhishek,partha sarthi,Utsav,Kuldeep",,,438
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$1,741.86 ", $749.00 , $319.00 ,Midrange,4.6,,0,Yes,Postive,"Kewal k.,SANCHIT BHATIA,Akshit kumar,Hugu gupta,Amazon Customer,Ayush Kumar,Shubh kumar,Saundarya",,,498
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$2,113.10 "," $1,775.00 "," $1,499.00 ",Midrange,3.9,,0,Yes,Negative,"Jyoti Dwivedi,Malav,Amazon Customer,Seema,Sun.,Prabhat singh,Amazon Customer,Tabassum",,,875
B0BN2576GQ,"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$5,513.79 "," $1,599.00 ", $469.00 ,Midrange,3.7,,0,Yes,Negative,"Anjali,Zafirah k.",,,195
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,"$2,942.62 "," $1,795.00 "," $1,099.00 ",Midrange,4.2,,0,Yes,Postive,"Partha Sen,Pooja jain,Ayush P.,Shantilal Sharma,Gautam S.,manan parekh,LM,susmrita",,,610
B01N1XVVLC,"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","$26,665.00 "," $15,999.00 "," $9,590.00 ",Premium,4.1,,0,Yes,Postive,"Annonymous,Sudhanshu Shekhar,Manish P.,Purrnanssh,UMANATH B,Dr.Susheel Kumar,amruta rokade,Kalzang",,,2167
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans","$2,223.88 "," $1,490.00 ", $999.00 ,Midrange,4.1,,0,Yes,Postive,"Aam Adami for India.,Colonel PSV Ramana,Tarique Hossain,Durratussharaf najmuddin,Athappan,Amazon Customer,Priyajit Samanta,Gopi",,,891
B0B2CZTCL2,"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$3,075.38 "," $1,999.00 "," $1,299.00 ",Midrange,3.8,,0,Yes,Negative,"Soorya,naveen,lexia Jacob,Nisha devi,Unknown,Prasanna S.,Saravanakumar J,pravanjan panda",,,1555
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",$845.76 , $499.00 , $292.00 ,Budget,4.1,,0,Yes,Postive,"Amazon Customer,meena polkam,Amazon Customer,NSP,Henita,mehvish,BOSSAmazon Customer,KSESH43",,,721
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,$553.70 , $299.00 , $160.00 ,Budget,4.6,,0,Yes,Postive,"Dr.  Balasubramanian Pechimuthu,Abdul rehman,shradha,VISWA,Arun kumar choudhary,Seshadri Majumdar,pratyush,Amit Sareen",,,745
B00E9G8KOY,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,$600.00 , $600.00 , $600.00 ,Midrange,4.1,,0,No,Postive,"Abha Rani,V SRIKANTH,Bhagwan Khobragade,Suman Adhikary,Amit,Dominic X.,Srivastava rahul,Saleem",,,384
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,"$1,130.00 "," $1,130.00 "," $1,130.00 ",Midrange,4.2,,0,No,Postive,"Suryaranjan S.,Gaurav Kumar,Tanushree Laha,Tirupati,Srivastava rahul,Puremba Khomdram,Sre ram,Kanthilakshmi",,,149
B0756K5DYZ,Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$12,105.77 "," $6,295.00 "," $3,249.00 ",Premium,3.9,,0,Yes,Negative,"Prabhat,Chandrika,Pramesh969,Prity,Amit Kumar,Rao,Sreekanth,SRIKRISHNA",,,451
B0188KPKB2,"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$24,881.58 "," $9,455.00 "," $3,599.00 ",Premium,4.1,,0,Yes,Postive,"Tan,Ramesh,Ramkumar,kavithava,Srinivasan Nk,RAMANJANEYULU,Parikshith,ARAVINTH R",,,344
B091KNVNS9,Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"$1,318.87 ", $699.00 , $368.00 ,Midrange,4.1,,0,Yes,Postive,"Ekambaram,Gaurav K Saxena,Amazon Customer,Amazon Customer,Asgar Pinjari,Vijaya,Pawan K.,Sandeep",,,360
B075JJ5NQC,"Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$7,810.94 "," $4,999.00 "," $3,199.00 ",Premium,4,,0,Yes,Postive,"K Ramesh,MCS PAVAN KUMAR,Parthiban,parusuramireddy,B. Vinod Kumar Reddy,Amazon Customer,Revansidha k.,Leela Parvathi Paluri",,,115
B0B5KZ3C53,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,"$5,272.73 "," $2,900.00 "," $1,599.00 ",Premium,3.7,,0,Yes,Negative,"manisha,Suryakant,Uttam Kumar Mishra,Raunak V.,Dheeraj Sharma,SYED JAFFER,Ashutosh Chawla,ekta arya",,,1157
B09NTHQRW3,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"$3,123.75 "," $2,499.00 "," $1,999.00 ",Premium,4.1,,0,Yes,Postive,"MEWT,Amazon Customer,Pratibha Pal,Kishan Gopal,Animesh Rastogi,Kothapally N.,sandeep,Arpit khandelwal",,,1321
B008YW3CYM,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","$2,288.46 "," $1,190.00 ", $616.00 ,Midrange,4.1,,0,Yes,Postive,"Rohit Dudeja,Md Tauqeer Akram,Murukadas P S,Ghazanfer Munam,Richa,rajaram kahar,Anurag Pandey,Amazon Customer",,,908
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"$2,957.75 "," $2,100.00 "," $1,499.00 ",Premium,4.1,,0,Yes,Postive,"Pooja,Mahaaveer Refrigeration services pvt. Ltd.,Digvijay singh,Varun,Rakesh,Aman Rana,devashish,Haya",,,834
B0BMFD94VD,"White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home Closer Storage Tool (Multicolor) Random Colour",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,"$1,247.50 ", $499.00 , $199.00 ,Budget,3.3,,0,Yes,Negative,"Raj Patel,Malvika Upadhyay,Amazon Customer,Jaldeep giniya,Aarti,Poorvee Chandrakar",,,264
B00HZIOGXW,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods","$1,114.86 ", $825.00 , $610.00 ,Midrange,4.1,,0,Yes,Postive,"Ashish,Veni,subbarao,srinivaas kandula,Karthik,venugopal,Swapnil,Dhinesh Sridhar",,,712
B09CKSYBLR,"InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades, One Touch Operation, for Mincing Garlic, Ginger, Onion, Vegetable, Meat, Nuts, (White, 250 ML, Pack of 1, 45 Watts)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,"$2,237.31 "," $1,499.00 ", $999.00 ,Midrange,4.1,,0,Yes,Postive,"Priyanka Das,Rohini,ArunKumar,Jayanth,Sk,Avinash Bapat,Amazon Customer,Balaji",,,500
B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums","$11,105.56 "," $9,995.00 "," $8,999.00 ",Premium,4.4,,0,Yes,Postive,"? Pushpendra Singh Patel ?,Mukul,Sauron,Amazon Customer,Bumble Bee,Naresh,Serena A Lyngdoh,Sohail Quazi",,,7100
